CODIGO,MATERIA,REPETICION
100422021385,Mecánica,1
100422010242,Mecánica,1
100422021407,Mecánica,1
100418020104,Mecánica,1
100419010754,Operaciones de separación mecánica,1
100418011446,Operaciones de transferencia de masa,1
100419010754,Procesos agroindustriales 1,1
100422010236,Química Analítica Básica,1
100421010140,Química Analítica Básica,2
100419020246,Química Analítica Básica,2
100422010244,Química Analítica Básica,1
100421021268,Química Analítica Básica,2
100423010196,Química Básica,1
100422021394,Química Básica,1
100423010176,Química Básica,1
100421011696,Química Básica,1
100422021409,Química Orgánica Básica,1
100422021403,Química Orgánica Básica,1
100422010242,Química Orgánica Básica,2
100420010467,Termodinámica,1
108515020989,Administración de Empresas Agropecuarias,1
108522010281,Agrimensura,1
108522020154,Agrimensura,1
208517021933,Agrofísica,1
108517020380,Agrofísica,1
108514011794,Agrofísica,1
108518010949,Agrofísica,1
108518020189,Agrofísica,1
103217012458,Agrofísica,1
108521010178,Agrofísica,1
103217012446,Agrofísica,1
108515020989,Agrofísica,1
108517011970,Bioética y Bienestar Animal y Vegetal,1
108512020387,Bioética y Bienestar Animal y Vegetal,3
108518020204,Bioética y Bienestar Animal y Vegetal,1
108519020285,Bioética y Bienestar Animal y Vegetal,2
108521021269,Biología Básica,1
108523010226,Biología Básica,1
108515011540,Biometria,3
108517011272,Biometria,1
108521020159,Biorgánica,1
108518011335,Biorgánica,1
108521020177,Biorgánica,1
108521020169,Biorgánica,2
108522020138,Biorgánica,1
108521010164,Biorgánica,1
108521011751,Biorgánica,2
108522020147,Biorgánica,1
108522020155,Biorgánica,1
108517020670,Biotecnología Agropecuaria,1
108518010949,Biotecnología Agropecuaria,1
108513021274,Biotecnología Agropecuaria,1
103217012458,Biotecnología Agropecuaria,2
108519010818,Biotecnología Agropecuaria,1
108519010822,Biotecnología Agropecuaria,1
108518011335,Cálculo I,1
108522010282,Cálculo I,2
108522020154,Cálculo I,1
108517011272,Cálculo II,2
108519020276,Cálculo II,2
108522010278,Cálculo 1,2
108521010189,Cálculo 1,3
108521020151,Cálculo 1,1
108522020167,Cálculo 1,1
108522010259,Cálculo 1,2
108522010261,Cálculo 1,2
108522010289,Cálculo 1,1
108522010265,Cálculo 1,1
108522020134,Cálculo 1,1
108522020155,Cálculo 1,1
108521010152,Cálculo 2,1
108512020504,Cálculo 2,3
108521010171,Cálculo 2,1
108522010291,Cálculo 2,1
108521020177,Cálculo 2,1
108521010174,Cálculo 2,1
108519020271,Cálculo 2,1
108521020158,Cálculo 2,1
108519010818,Cálculo 2,1
108521020176,Cálculo 2,1
108521010166,Cálculo 2,2
103217012446,Cálculo 2,2
108521010164,Cálculo 2,2
108522010264,Cálculo 2,1
108512020307,Cálculo 2,3
108521020160,Cálculo 2,1
108521020167,Cálculo 2,1
108519020294,Cálculo 2,1
108521020172,Cálculo 2,1
108519020269,Cálculo 2,1
108517021620,Cálculo 2,2
85072025,Diseño Experimental,1
108519020265,Ecología,2
108515021480,Electiva profesional Tecnología de semillas forestales,1
108519020299,Fertilidad de Suelos,1
108519010833,Fertilidad de Suelos,1
108521020169,Fertilidad de Suelos,1
108517011266,Fertilidad de Suelos,1
108517021536,Fitomejoramiento,1
108517020766,Fundamentos de Economía,1
108515011540,Fundamentos de Economía,1
108516021390,Fundamentos de Economía,1
108517011178,Fundamentos de Economía y Administración,2
108519010833,Genética  Básica,2
108521020169,Genética  Básica,1
108518020182,Genética  Básica,2
108522020165,Lectura y Escritura,1
108521020159,Matematicas Generales,2
108523010210,Matemáticas Generales,1
108523010212,Matemáticas Generales,1
108523010218,Matemáticas Generales,1
108523010204,Matemáticas Generales,1
108523010208,Matemáticas Generales,1
108523010240,Matemáticas Generales,1
108523010213,Matemáticas Generales,1
108523010223,Matemáticas Generales,1
108522020151,Matemáticas Generales,2
108522020140,Matemáticas Generales,2
108521010172,Matemáticas Generales,2
108522020136,Matemáticas Generales,2
108522020161,Matemáticas Generales,1
108516010270,Mecánica,1
108515011540,Mecánica,1
108516021390,Mecanización Rural,1
108512020387,Mejoramiento Animal,1
108518020187,Mejoramiento Animal,1
108517020670,Mejoramiento Animal,1
103217012458,Mejoramiento Animal,1
108521020151,MicroBiología Básica,1
108521020153,MicroBiología Básica,1
108520010505,MicroBiología Básica,1
108521020176,MicroBiología Básica,1
108521020155,MicroBiología Básica,1
108519020265,MorfoFisiología Vegetal,2
108521011751,MorfoFisiología Vegetal,1
108518020189,Nutrición Animal Aplicada,1
108519020290,Nutrición Animal Aplicada,1
108519020294,Nutrición Animal Aplicada,1
108513010664,Nutrición Animal Básica,3
108517011272,Nutrición Animal Básica,2
108522020157,Química Básica,1
108523010234,Química Básica,1
108523010212,Química Básica,1
108522020149,Química Básica,2
108522020166,Química Básica,1
108523010218,Química Básica,1
108523010214,Química Básica,1
108523010204,Química Básica,1
108522020129,Química Básica,1
108523010208,Química Básica,1
108523010225,Química Básica,1
108523010240,Química Básica,1
108523010231,Química Básica,1
108523010213,Química Básica,1
108523010205,Química Básica,1
108522020148,Química Básica,1
108522020165,Química Básica,1
108523010223,Química Básica,1
108523010229,Química Básica,1
108522020145,Química Básica,1
108523010226,Química Básica,1
108522020130,Química Básica,1
108523010236,Química Básica,1
108522020135,Química Básica,1
108522020134,Química Básica,2
108523010222,Química Básica,1
108523010232,Química Básica,1
108521010172,Química Básica.,2
108522020136,Química Básica.,1
108518011307,ReProducción Animal,1
108517011266,ReProducción Animal,1
108517021531,ReProducción Animal,1
108516020540,ReProducción Animal,1
108512020387,Riegos y Drenajes,2
108518010949,Sanidad Agropecuaria 1,1
108516021390,Sanidad Agropecuaria 1,2
108521020159,Suelos Generales,1
108521020177,Suelos Generales,1
108521010164,Suelos Generales,1
108521011751,Suelos Generales,1
104918010510,Algebra Lineal.,1
104918010057,Algebra Lineal.,3
104917021574,Algebra Lineal.,3
104919010893,Algebra Lineal.,3
104922011270,Algebra Lineal.,1
104916021075,Álgebra Lineal,1
104921011226,Álgebra Lineal,2
104922011286,Álgebra Lineal,1
104921011216,Álgebra Lineal,1
104919021163,Álgebra Lineal,1
104917011242,Álgebra Lineal,3
104918011225,Álgebra Lineal,1
104919021162,Álgebra Lineal,2
104915021159,Álgebra Lineal,2
104916021155,Álgebra Lineal,1
104919010901,Álgebra Lineal,3
104918021114,Álgebra Lineal,1
104922011277,Álgebra Lineal,1
104912020736,Álgebra Lineal,3
104917020598,Álgebra Lineal,3
104918021131,Álgebra Lineal,2
104921021023,Álgebra Lineal,3
104920011655,Álgebra Lineal,1
104918010532,Álgebra Lineal,3
104916020770,Álgebra Lineal,3
104922011283,Álgebra Lineal,1
104922021138,Álgebra Lineal,1
104919021163,Biología Animal,1
104920011631,Biología Fundamental,3
104921011216,Biología Fundamental,3
104922021154,Biología Fundamental,1
104922021138,Biología Fundamental,1
104922011608,Biología Vegetal,1
104919021179,Biología Vegetal,3
104919010879,Bioquímica,1
104917010576,Bioquímica,2
104912010468,Bioquímica,3
104918021135,Bioquímica,2
104921011231,Bioquímica,1
104920011614,Bioquímica,1
104920011627,Bioquímica,1
104918011225,Bioquímica,1
104919021184,Bioquímica,2
104919010901,Bioquímica,1
104917011176,Bioquímica,1
104914021703,Bioquímica,1
104918010186,Bioquímica,2
104914010941,Bioquímica,3
104917010577,Bioquímica,2
104918010051,Bioquímica,3
104918010065,Bioquímica,2
104918010063,Bioquímica,2
104919021185,Bioquímica,2
104915020470,Bioquímica,2
204917021926,Bioquímica,2
104917020791,Cálculo I,2
104920011653,Cálculo I,2
104922011286,Cálculo I,1
104919010896,Cálculo I,1
104921011216,Cálculo I,2
104919021162,Cálculo I,2
104921011225,Cálculo I,2
104921021040,Cálculo I,1
104922011280,Cálculo I,1
104921021318,Cálculo I,2
104921021054,Cálculo I,3
104921021048,Cálculo I,2
104920011650,Cálculo I,2
104921021061,Cálculo II,1
104921021059,Cálculo II,2
104922011263,Cálculo II,1
104922011285,Cálculo II,1
104920011635,Cálculo II,2
104920011614,Cálculo II,2
104920011658,Cálculo II,1
104916021155,Cálculo II,2
104919010901,Cálculo II,3
104920011623,Cálculo II,2
104921021039,Cálculo II,2
104921021038,Cálculo II,2
104921021046,Cálculo II,1
104920011612,Cálculo II,2
104921021035,Cálculo II,1
104921021023,Cálculo II,1
104918010532,Cálculo II,2
104918010051,Cálculo II,2
104921021045,Cálculo II,2
104922011269,Cálculo II,1
104918021753,Cálculo III,1
104917021696,Cálculo III,2
104915011158,Cálculo III,2
104914011748,Cálculo III,2
104918011047,Cálculo III,1
104917011834,Cálculo III,2
104918011225,Cálculo III,2
104921011201,Cálculo III,1
104919021152,Cálculo III,2
104917021102,Cálculo III,1
104918010186,Cálculo III,2
104918021131,Cálculo III,1
104916020770,Cálculo III,2
104914011529,Cálculo III,1
104919021147,Cálculo III,1
104922011270,Cálculo 1,2
104919010873,Climatología,2
104913020707,Climatología,2
104922021138,Climatología,1
104919021179,Climatología Tropical,1
104918010051,"Constitución Política de Colombia, Legislación Ambiental y Desarrollo Sostenible",2
104917021294,Contaminación Ambiental II,1
49072014,Contaminación Ambiental III,2
104920011623,Dibujo,3
104923011158,Dibujo,1
104923011161,Dibujo,1
104918011047,Ecología General,1
104917021572,Economía Ambiental,1
104918011546,Economía Ambiental,1
104918010054,Economía Ambiental,1
104918021119,Ecuaciones Diferenciales,1
104919010893,Ecuaciones Diferenciales,1
104917021671,Ecuaciones Diferenciales,2
204917021926,Ecuaciones Diferenciales,1
49102006,Ecuaciones Diferenciales,1
104914011748,Ecuaciones Diferenciales Ordinarias,1
104915011175,Ecuaciones Diferenciales Ordinarias,1
104917021671,Electiva- Alcantarillados,4
104915011158,Electiva- Geología,1
104917021237,Electiva- Gestión del Riesgo de Desatres,1
104916010510,Electiva- Gestión Integral de Materiales y Residuos Peligrosos,1
104916020453,Electiva- Teoria del Desarrollo,5
104916020453,Epistemología y Metodología de la Investigación,2
104917020598,Epistemología y Metodología de la Investigación,1
104918021753,Estadística,1
104916021155,Estadística,1
104919010901,Estadística,1
104917011176,Estadística,1
104919010870,Estadística,1
104919010873,Estadística,1
104918021131,Estadística,1
104920011657,Estadística,1
104919010890,Estadística,1
104918010051,Estadística,1
104916020770,Estadística,1
104919010861,Estadística,1
104919010864,Estadística,1
104915020470,Estadística,2
104918010510,Estadística I,2
49072014,Ética Fish,2
104918021131,Física de Fluidos,3
104917010576,Física de Fluídos,2
104917020791,Física de Fluídos,2
104920011656,Física de Fluídos,1
104920011635,Física de Fluídos,1
104920011614,Física de Fluídos,1
104918010657,Física de Fluídos,2
104917020484,Física de Fluídos,3
104918011225,Física de Fluídos,3
104918021127,Física de Fluídos,3
104916021155,Física de Fluídos,2
104919010901,Física de Fluídos,3
104918010057,Física de Fluídos,1
104917010577,Física de Fluídos,2
104919010861,Física de Fluídos,2
104918010063,Física de Fluídos,2
104916010510,FisicoQuímica,2
104912010468,FisicoQuímica,1
104918021135,FisicoQuímica,1
104917011242,FisicoQuímica,2
104917021574,FisicoQuímica,1
104918010186,FisicoQuímica,2
104917011987,FisicoQuímica,1
104920011637,FisicoQuímica,1
104917011586,FisicoQuímica,1
104912010361,FisicoQuímica,1
104916020770,FisicoQuímica,2
104918010063,FisicoQuímica,1
104917021696,Hidráulica,3
104914021703,Hidráulica,1
104915021195,Hidráulica,1
104914010941,Hidráulica,1
104915020570,Hidráulica,2
104919010890,Hidrología,2
104916010189,Hidrología,1
104921011216,Laboratorio Biología Fundamental,1
104919021179,Laboratorio Biología Fundamental,2
104922021138,Laboratorio Biología Fundamental,1
104919021179,Laboratorio de Biología Animal,2
104919021179,Laboratorio de Biología Vegetal,3
104918011225,Laboratorio de BioQuímica,1
104916021155,Laboratorio de Física de Fluidos,1
104918011225,Laboratorio de FisicoQuímica,1
104917021671,Laboratorio de FisicoQuímica,1
104917020786,Laboratorio de FisicoQuímica,1
104919021171,Laboratorio de Hidráulica,1
104917020791,Laboratorio de Mecánica,3
104921011225,Laboratorio de Mecánica,1
104916020770,Laboratorio de Operaciones Unitarias,1
104917021696,Laboratorio de Química Ambiental,1
104917020950,Laboratorio de Química Ambiental,1
104917021671,Laboratorio de Química Ambiental,1
104918011047,Laboratorio de Química Analítica,3
104919010861,Laboratorio de Química Analítica,1
104919021157,Laboratorio de Química Analítica,1
104921021040,Laboratorio de Química Analítica General,1
104918011047,Laboratorio de Topografía,1
104918021127,Laboratorio de Topografía,2
104917021671,Laboratorio de Topografía,1
104919021179,Laboratorio de Topografía,1
104923011135,Laboratorio Química General,1
104923011157,Laboratorio Química General,1
104923011142,Laboratorio Química General,1
104923011176,Laboratorio Química General,1
104922021148,Laboratorio Química Orgánica,1
104919010896,Laboratorio Química Orgánica,1
104916021155,Laboratorio Química Orgánica,1
104919021179,Laboratorio Química Orgánica,2
104920011650,Laboratorio Química Orgánica,1
104922021138,Laboratorio Química Orgánica,1
104923011148,Matemáticas Generales,1
104922021126,Matemáticas Generales,1
104922021135,Matemáticas Generales,1
104922011279,Matemáticas Generales,2
104922011261,Matemáticas Generales,2
104923011136,Matemáticas Generales,1
104923011132,Matemáticas Generales,1
104922021157,Matemáticas Generales,1
104923011169,Matemáticas Generales,1
104922021158,Matemáticas Generales,1
104922021125,Matemáticas Generales,1
104923011147,Matemáticas Generales,1
104923011166,Matemáticas Generales,1
104923011137,Matemáticas Generales,1
104922021142,Matemáticas Generales,1
104923011161,Matemáticas Generales,1
104922021136,Matemáticas Generales,1
104923011172,Matemáticas Generales,1
104922021153,Matemáticas Generales,2
104922021154,Matemáticas Generales,2
104922021133,Matemáticas Generales,2
104920011645,Matemáticas Generales,3
104923011143,Matemáticas Generales,1
104922021164,Matemáticas Generales,1
104922021160,Matemáticas Generales,1
104920011631,Mecánica,1
104922011249,Mecánica,1
104922011276,Mecánica,1
104921021316,Mecánica,2
104922011279,Mecánica,1
104919010896,Mecánica,2
104922011263,Mecánica,1
104922011285,Mecánica,1
104922011257,Mecánica,1
104919021162,Mecánica,3
104920011623,Mecánica,1
104921021040,Mecánica,2
104912020736,Mecánica,1
104921021030,Mecánica,1
104921021046,Mecánica,1
104919010873,Mecánica,2
104921021023,Mecánica,1
104921021317,Mecánica,2
104922011251,Mecánica,1
104921021054,Mecánica,2
104922011269,Mecánica,1
104922011270,Mecánica,1
104922011281,Mecánica,1
104920011650,Mecánica,1
104922011290,Mecánica,1
104921011212,Mecánica,1
104921021036,Mecánica,1
104914010892,Mecánica de Fluídos,1
104919021155,Mecánica de Fluídos,2
104920011627,Mecánica de Fluídos,1
104919010870,Mecánica de Fluídos,1
